,sequence,time,relative_time,frame_id,weight,mass,x,y
5,0,1603925637.8263204,4.034035921096802,A,0.0,0.0,9.900000147521496,5.500000081956387
7,0,1603925640.6192956,6.8270111083984375,B,0.0,0.0,5.500000081956387,7.9500001184642315
1,0,1603925633.8004951,0.00821065902709961,D,0.0,0.0,8.700000129640102,6.400000095367432
8,0,1603925641.5636015,7.771317005157471,F,0.0,0.0,10.250000152736902,7.9500001184642315
6,0,1603925639.4992895,5.707005023956299,G,0.0,0.0,8.50000012665987,6.100000090897083
3,0,1603925635.064208,1.271923542022705,H,0.0,0.0,9.750000145286322,9.300000138580799
2,0,1603925634.7978845,1.0055999755859375,I,0.0,0.0,3.1500000469386578,7.250000108033419
0,0,1603925633.7922845,0.0,J,0.0,0.0,5.250000078231096,4.050000060349703
4,0,1603925636.8270035,3.0347189903259277,K,0.0,0.0,9.600000143051147,6.3000000938773155
9,0,1603925643.3900106,9.597726106643677,L,0.0,0.0,8.75000013038516,5.050000075250864
19,1,1603925650.7172678,16.924983263015747,A,-0.06960184127092361,5.205000400543213,10.061191312267324,5.657733033394161
14,1,1603925650.487059,16.694774627685547,B,0.0,21.69500160217285,5.5733724038609616,8.228644395490164
27,1,1603925651.1274946,17.33521008491516,D,-0.025039279833436012,1.8725001811981201,8.50106821746348,6.7723632517838475
11,1,1603925650.3749464,16.582661867141724,E,0.0,74.78250885009766,4.407632198865086,6.690409787790362
10,1,1603925650.3613267,16.569042205810547,F,0.0,18.837501525878906,9.505915868258327,8.347252944556288
12,1,1603925650.4676201,16.67533564567566,G,0.0,6.937500476837158,8.247964086868217,6.281189282786171
21,1,1603925650.820676,17.02839159965515,H,-0.10289840400218964,7.695000648498535,9.112849388553574,9.644931917599845
16,1,1603925650.5642982,16.772013664245605,I,0.0,18.850000381469727,3.6411737943107716,7.83525873744409
17,1,1603925650.6957057,16.90342116355896,J,0.0,15.792501449584961,5.089461054151364,3.9407274609693284
15,1,1603925650.5684588,16.776174306869507,K,0.0,2.0200002193450928,9.690625144401565,6.451825591189251
13,1,1603925650.4814575,16.689172983169556,L,0.0,39.85000228881836,8.487553451442999,5.7600377269855105
28,2,1603925651.2671773,17.47489285469055,A,-0.12466151267290115,4.117500305175781,10.113488870915342,5.353881733436266
23,2,1603925650.9643648,17.172080278396606,B,-0.15718917548656464,11.755001068115234,5.755529291682221,8.679847574156131
38,2,1603925651.7276793,17.935394763946533,D,-0.05917159467935562,2.5525002479553223,8.435499890975073,7.018209104107339
26,2,1603925651.117295,17.325010538101196,E,-0.24501052498817444,18.32250213623047,4.296485662611932,5.68194254639843
20,2,1603925650.7761414,16.983856916427612,F,-0.16484472155570984,12.32750129699707,9.436511035758937,8.56786198695633
18,2,1603925650.7192352,16.926950693130493,G,-0.08718617260456085,6.520000457763672,8.044495905535305,6.353976591116654
31,2,1603925651.3649955,17.57271099090576,H,-0.18807876110076904,6.37000036239624,8.838145715693226,9.793629690646835
25,2,1603925651.0491934,17.256908893585205,I,-0.1499347984790802,11.21250057220459,3.238268077700778,8.103526866994262
30,2,1603925651.3149414,17.52265691757202,J,-0.19733893871307373,14.757500648498535,5.012619772726934,3.7931657227490247
22,2,1603925650.9288309,17.13654637336731,K,-0.04028348624706268,3.012500286102295,9.897470323832344,6.60981326095648
24,2,1603925651.0318751,17.239590644836426,L,-0.15063683688640594,11.265000343322754,8.159977405471121,4.919477393661107
39,3,1603925651.8639338,18.071649312973022,A,-0.17163105309009552,3.512500286102295,10.112100382674456,5.20811528165973
34,3,1603925651.5230765,17.73079204559326,B,-0.2958579659461975,10.370000839233398,5.794718643019728,8.978261609328698
49,3,1603925652.3253226,18.53303813934326,D,-0.09902048856019974,2.9800002574920654,8.390463933840337,7.180413331592631
37,3,1603925651.6654751,17.8731906414032,E,-0.3672316372394562,9.140000343322754,4.056024588399338,5.677062672134241
32,3,1603925651.4114876,17.619203090667725,F,-0.2234145700931549,4.380000114440918,9.47072419600271,8.458488704085699
29,3,1603925651.3058355,17.513550996780396,G,-0.15040282905101776,4.7275004386901855,7.742739811485999,6.501023247258474
42,3,1603925651.9688206,18.176536083221436,H,-0.2648346722126007,5.740000247955322,8.671729715641236,9.881462132143994
35,3,1603925651.5326416,17.740357160568237,I,-0.29000765085220337,10.475000381469727,3.00168775873606,8.258839868502534
41,3,1603925651.9278197,18.13553524017334,J,-0.3414902985095978,10.780000686645508,4.945189792835479,3.5774908177763587
33,3,1603925651.4714606,17.679176092147827,K,-0.08491291105747223,3.3375003337860107,10.018267072664074,6.7815546223593035
36,3,1603925651.5812733,17.788988828659058,L,-0.24725034832954407,7.225000381469727,8.10748876274998,4.559773330199623
50,4,1603925652.4611812,18.668896675109863,A,-0.22040583193302155,3.6475002765655518,10.07099200698411,5.137316760141051
45,4,1603925652.1418114,18.34952688217163,B,-0.43215322494506836,10.192501068115234,5.7660863694080575,9.129724447520728
60,4,1603925652.9241579,19.13187336921692,D,-0.1485641598701477,3.705000162124634,8.352300180012428,7.274990796277445
48,4,1603925652.275585,18.48330044746399,E,-0.49784374237060547,9.767500877380371,3.8689388637355253,5.690764549799843
43,4,1603925652.0129585,18.22067403793335,F,-0.27696987986564636,4.005000114440918,9.577060047801215,8.477715077022852
40,4,1603925651.922374,18.13008952140808,G,-0.204325869679451,4.032500267028809,7.384079195532189,6.521559409507418
53,4,1603925652.5743692,18.782084703445435,H,-0.3399190902709961,5.615000247955322,8.579075072429621,9.922086883844049
46,4,1603925652.1428094,18.35052490234375,I,-0.43369099497795105,10.745000839233398,2.9163103965048025,8.316757130197987
52,4,1603925652.5388143,18.746529817581177,J,-0.47521141171455383,10.000000953674316,4.881069932306818,3.446639183592726
44,4,1603925652.0727124,18.280427932739258,K,-0.12850598990917206,3.260000228881836,10.176004778968585,6.851360184832307
47,4,1603925652.1923285,18.400043964385986,L,-0.3422926366329193,7.1075005531311035,8.031364911979248,4.3240389994643635
61,5,1603925653.0593336,19.267049074172974,A,-0.27218931913375854,3.87250018119812,9.993872449230423,5.09118908260427
57,5,1603925652.759433,18.967148542404175,B,-0.5622972846031189,9.732501029968262,5.704061721474603,9.237454124879829
71,5,1603925653.524234,19.7319495677948,D,-0.2068331390619278,4.357500076293945,8.308321694896502,7.333321615000883
59,5,1603925652.8862674,19.093982934951782,E,-0.6300604939460754,9.887500762939453,3.714760229571886,5.695458170719566
54,5,1603925652.6131694,18.820884943008423,F,-0.32771703600883484,3.7950003147125244,9.686982007301673,8.561271963921712
51,5,1603925652.5376623,18.745377779006958,G,-0.2727910876274109,5.12000036239624,7.087327734297318,6.487745084870458
64,5,1603925653.1776388,19.3853542804718,H,-0.4132985472679138,5.487500190734863,8.5027722231427,9.943537821406142
56,5,1603925652.7498877,18.957603216171265,I,-0.5685153007507324,10.082500457763672,2.869871063573263,8.39096603208716
63,5,1603925653.1495,19.357215404510498,J,-0.6033831238746643,9.585000991821289,4.821070995366385,3.37322180730514
